listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
9030085,Beautiful & bright beach apartment,20145625,2014-08-17,"Sydney, New South Wales, Australia",,,,f,1.0,t,t,Waverley,,Sydney,-33.88338,151.27608,Entire apartment,Entire place,2,1.0,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Cable TV"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""TV""]",150,1,1125,,,,,,,,f
32414431,Old City Standart double room (2+3 pax ),243427507,2019-02-16,"Fatih, Istanbul, Turkey",within a few hours,1.0,1.0,f,4.0,t,t,Fatih,,Istanbul,41.00321,28.97128,Room in bed and breakfast,Hotel room,2,1.0,"[""Hangers"", ""Fire extinguisher"", ""Breakfast"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Heating"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]",177,1,500,,,,,,,,f
22620526,Superior Suite in Elmadag-5,9888034,2013-11-08,"Istanbul, Istanbul, Turkey",,,0.92,f,5.0,t,t,Sisli,,Istanbul,41.0429,28.98504,Entire apartment,Entire place,2,1.0,"[""Iron"", ""Hangers"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Hot water"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Building staff"", ""Refrigerator"", ""Elevator"", ""Shampoo""]",300,2,1125,93.0,10.0,9.0,10.0,9.0,9.0,10.0,t
10302598,LIVING IN CAMPS BAY THE CHEVIOTS APARTMENT,36188442,2015-06-19,"Cape Town, Western Cape, South Africa",within an hour,1.0,0.94,f,6.0,t,t,Ward 54,,Cape Town,-33.94748,18.38307,Entire apartment,Entire place,2,1.0,"[""Hair dryer"", ""Microwave"", ""Coffee maker"", ""Long term stays allowed"", ""Iron"", ""Essentials"", ""Pool"", ""Cable TV"", ""Washer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Shampoo"", ""Wifi"", ""Free street parking"", ""Hangers"", ""Garden or backyard"", ""TV""]",750,2,1125,90.0,9.0,9.0,10.0,10.0,10.0,9.0,t
44566090,Historic Apartment With High Ceiling,347985660,2020-05-29,"Istanbul, Istanbul, Turkey",within an hour,1.0,0.99,f,0.0,t,t,Beyoglu,,Istanbul,41.03257,28.98513,Entire apartment,Entire place,4,1.0,"[""Hangers"", ""Fire extinguisher"", ""Private entrance"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Kitchen"", ""Essentials"", ""Shampoo""]",194,2,21,100.0,10.0,10.0,10.0,10.0,10.0,9.0,t
820218,"Lovely East Village Apartment, Sept. 2 to 5 Only",337159,2011-01-06,"New York, New York, United States",,,,f,1.0,t,t,East Village,Manhattan,New York,40.73131,-73.98609,Entire apartment,Entire place,2,1.0,"[""Washer"", ""Wifi"", ""Heating"", ""Long term stays allowed"", ""Kitchen""]",121,2,31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
12154226,Friendly apartment Canal St-Martin,65263354,2016-03-31,"Paris, Ile-de-France, France",,,0.88,t,2.0,t,f,Enclos-St-Laurent,,Paris,48.87824,2.36314,Entire apartment,Entire place,4,2.0,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens""]",70,2,60,99.0,10.0,9.0,10.0,10.0,10.0,10.0,f
4999454,6 Bed Mixed Dorm at Sukhumvit area,22869250,2014-10-23,"Bangkok, Thailand.",,,,f,7.0,t,f,Khlong Toei,,Bangkok,13.721,100.57172,Shared room in hostel,Shared room,1,1.0,"[""Cable TV"", ""Air conditioning"", ""Dryer"", ""Fire extinguisher"", ""TV"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""First aid kit"", ""Wifi""]",510,1,1125,87.0,9.0,9.0,9.0,9.0,9.0,9.0,t
33030946,modern apartment in istanbul near sisli mosque,213157136,2018-09-02,"Istanbul, Istanbul, Turkey",within an hour,1.0,1.0,f,80.0,t,t,Sisli,,Istanbul,41.06142,28.98892,Entire apartment,Entire place,3,1.0,"[""Iron"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""Elevator"", ""Private entrance"", ""Dryer"", ""Fire extinguisher"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""Wifi"", ""Indoor fireplace"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""TV"", ""Long term stays allowed"", ""Hair dryer""]",557,2,120,,,,,,,,t
8821942,VATICAN FLOWERS IV,7032293,2013-06-21,"Rome, Lazio, Italy",,,1.0,f,7.0,t,t,XIV Monte Mario,,Rome,41.91067,12.44526,Entire apartment,Entire place,6,1.0,"[""Paid parking off premises"", ""Pack \u2019n Play/travel crib"", ""Lockbox"", ""Washer"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""TV"", ""Patio or balcony"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Oven"", ""Elevator"", ""Dryer"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Carbon monoxide alarm""]",100,1,1125,92.0,10.0,9.0,10.0,10.0,9.0,9.0,t
19929215,"Modern Studio near Republique, Gare de l'Est",141190605,2017-07-18,"Bagnolet, Ile-de-France, France",,,,f,1.0,t,f,Enclos-St-Laurent,,Paris,48.87151,2.3576,Entire apartment,Entire place,1,,"[""TV"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Cooking basics"", ""Host greets you"", ""Dedicated workspace"", ""Refrigerator"", ""Shampoo"", ""Essentials"", ""Heating"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Long term stays allowed""]",35,2,1125,80.0,10.0,10.0,8.0,6.0,8.0,8.0,f
47420753,Etiler'de Ruhu Olan Bir Ev - A House with a Soul,33457013,2015-05-15,"Istanbul, Istanbul, Turkey",within a few hours,1.0,1.0,f,0.0,t,t,Besiktas,,Istanbul,41.08659,29.03784,Entire apartment,Entire place,4,1.0,"[""Washer"", ""Wifi"", ""Kitchen"", ""Dishwasher"", ""Breakfast"", ""Patio or balcony"", ""Garden or backyard"", ""Dedicated workspace"", ""Heating"", ""Hangers"", ""Shampoo"", ""TV"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Hair dryer""]",273,4,10,90.0,10.0,8.0,10.0,10.0,10.0,10.0,t
27515657,Appartement Cosy 2 piÃÂÃÂÃÂÃÂ¨ces refait ÃÂÃÂÃÂÃÂ  neuf,207488842,2018-08-05,"Paris, Ile-de-France, France",,,0.8,t,1.0,t,t,Gobelins,,Paris,48.8309,2.37389,Entire apartment,Entire place,4,1.0,"[""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Cleaning before checkout"", ""Host greets you"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Microwave""]",70,2,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
46599077,The Taj - experience elegance in 5 star setting,35641063,2015-06-12,"Cape Town, Western Cape, South Africa",within an hour,1.0,1.0,t,7.0,t,t,Ward 115,,Cape Town,-33.9238,18.41896,Entire condominium,Entire place,2,1.0,"[""Hair dryer"", ""Hot water"", ""Heating"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Conditioner"", ""Fire extinguisher"", ""Essentials"", ""Nespresso machine"", ""Pool"", ""Kitchen"", ""Bed linens"", ""41\"" HDTV with premium cable"", ""Air conditioning"", ""Body soap"", ""Cable TV"", ""Gym"", ""Shampoo"", ""Free parking on premises"", ""Laundromat nearby"", ""Long term stays allowed"", ""Smoke alarm"", ""Room-darkening shades"", ""Microwave"", ""Iron"", ""Mini fridge"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Crib"", ""Shower gel"", ""Dishes and silverware"", ""Hot tub""]",1070,2,90,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
36169567,La Romantica,272026673,2019-06-28,IT,within an hour,1.0,0.71,f,3.0,t,t,IV Tiburtina,,Rome,41.90063,12.53462,Private room in condominium,Private room,2,1.0,"[""Free parking on premises"", ""Elevator"", ""Lock on bedroom door"", ""Shampoo"", ""Indoor fireplace"", ""Dedicated workspace"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hangers"", ""Hair dryer"", ""Air conditioning"", ""First aid kit"", ""Long term stays allowed"", ""Iron"", ""Heating""]",48,1,1125,89.0,9.0,10.0,9.0,9.0,9.0,10.0,f
47335455,Bohemian apartment in Williamsburg near Domino Pk,4954144,2013-02-03,"Brooklyn, New York, United States",within a day,0.79,1.0,f,0.0,t,t,Williamsburg,Brooklyn,New York,40.71207,-73.9615,Entire apartment,Entire place,3,2.0,"[""First aid kit"", ""Lockbox"", ""Hair dryer"", ""Breakfast"", ""Smoke alarm"", ""Essentials"", ""Hangers"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Fire extinguisher"", ""Heating"", ""Private entrance"", ""Patio or balcony"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics""]",75,30,1125,,,,,,,,f
4359718,Charming 2BD flt in Trendy Bushwick,841179,2011-07-19,"New York, New York, United States",,,0.93,f,1.0,t,f,Bushwick,Brooklyn,New York,40.69584,-73.90794,Entire apartment,Entire place,7,2.0,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Keypad"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Carbon monoxide alarm""]",144,30,1125,88.0,9.0,9.0,10.0,9.0,9.0,9.0,f
43847150,MASLAK'ta 2+1 LUX TERASLI ORMAN MANZARALI  DAÃÂÃÂÃÂÃÂ°RE,220972,2010-09-02,"Istanbul, Istanbul, Turkey",within an hour,1.0,0.93,f,17.0,t,t,Sisli,,Istanbul,41.11459,29.01244,Entire serviced apartment,Entire place,4,2.0,"[""Hangers"", ""Gym"", ""First aid kit"", ""Private entrance"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Washer"", ""Long term stays allowed"", ""Kitchen"", ""Air conditioning"", ""Dedicated workspace"", ""Iron"", ""Wifi"", ""Pool"", ""Fire extinguisher"", ""TV"", ""Free parking on premises"", ""Heating"", ""Hair dryer"", ""Essentials"", ""Shampoo""]",1314,7,1125,,,,,,,,f
4421504,Great Walking-distance Neighborhood,22931264,2014-10-24,Mexico,within a few hours,0.96,0.96,t,16.0,t,t,Cuauhtemoc,,Mexico City,19.41624,-99.15748,Entire apartment,Entire place,6,2.0,"[""TV"", ""Dedicated workspace"", ""Dryer"", ""Pack \u2019n Play/travel crib"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Free street parking"", ""Shampoo"", ""Essentials"", ""Room-darkening shades"", ""Cable TV"", ""Cooking basics"", ""Kitchen"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Oven"", ""Stove"", ""First aid kit"", ""Dishes and silverware"", ""Bathtub"", ""Coffee maker"", ""Hot water"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Patio or balcony"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Crib"", ""Children\u2019s books and toys"", ""High chair"", ""Building staff""]",1682,2,1125,97.0,10.0,10.0,9.0,10.0,10.0,9.0,f
11026815,ELEGANZA  IN B&B ROMA EUR MALVA,50656524,2015-12-06,IT,,,,f,3.0,t,f,IX Eur,,Rome,41.81713,12.46892,Private room in bed and breakfast,Private room,1,1.0,"[""Elevator"", ""Shampoo"", ""Hot tub"", ""TV"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Breakfast"", ""Heating""]",60,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
42704243,"Roomy Hell's Kitchen 2BR w/ Pool, DM, nr. Central Park, by Blueground",107434423,2016-12-16,"New York, New York, United States",within an hour,1.0,0.99,f,1337.0,t,t,Hell's Kitchen,Manhattan,New York,40.76779,-73.99174,Entire apartment,Entire place,4,2.0,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Bathtub"", ""Kitchen"", ""Coffee maker"", ""Pool"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dryer"", ""Long term stays allowed"", ""Paid parking on premises"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Gym"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""BBQ grill"", ""Private entrance"", ""Elevator"", ""Carbon monoxide alarm""]",220,30,1125,,,,,,,,t
32678720,Great Room in the heart of Times Square!,244361589,2019-02-20,"New York, New York, United States",within an hour,0.59,1.0,f,11.0,t,t,Theater District,Manhattan,New York,40.75876,-73.98846,Room in hotel,Hotel room,2,1.0,"[""Building staff"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Outlet covers"", ""Bathtub"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Crib"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Room-darkening shades"", ""Essentials"", ""Gym"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""Free parking garage on premises"", ""First aid kit"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Window guards"", ""Elevator"", ""Carbon monoxide alarm""]",73,1,1125,84.0,9.0,8.0,8.0,8.0,10.0,8.0,t
40998339,Superb Room for two,319260514,2019-12-20,"Paris, Ile-de-France, France",within an hour,0.71,0.97,f,9.0,t,t,Observatoire,,Paris,48.83358,2.31776,Room in hotel,Private room,2,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""Building staff"", ""First aid kit"", ""Heating"", ""TV"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Dedicated workspace""]",364,1,6,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t
31544527,The Gallery Condesa Big Group 41 Guests,4448934,2012-12-20,"Mexico City, Distrito Federal, Mexico",within an hour,1.0,0.97,f,35.0,t,t,Cuauhtemoc,,Mexico City,19.41278,-99.18027,Entire serviced apartment,Entire place,16,11.0,"[""TV"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Free street parking"", ""Shampoo"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Private entrance"", ""Coffee maker"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Breakfast""]",27563,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
40392870,kadÃÂÃÂÃÂÃÂ±kioi,302161891,2019-10-13,"Istanbul, Istanbul, Turkey",,,,f,3.0,t,t,Kadikoy,,Istanbul,40.99594,29.02782,Private room in apartment,Private room,2,,"[""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Breakfast"", ""Air conditioning"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shampoo""]",100,1,365,,,,,,,,f
234545,Double room  near St.Peter's square,1151027,2011-09-13,"Rome, Lazio, Italy",within an hour,1.0,1.0,t,3.0,t,t,XIV Monte Mario,,Rome,41.92158,12.44305,Private room in apartment,Private room,2,1.0,"[""Lock on bedroom door"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Heating"", ""Crib"", ""TV"", ""Patio or balcony"", ""Air conditioning"", ""Hot water"", ""Free street parking"", ""Elevator"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Paid parking on premises"", ""Carbon monoxide alarm""]",58,3,21,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f
17836052,En-suite bedroom in a beautiful appt with a garden,9929916,2015-05-31,"New South Wales, Australia",,,,f,1.0,t,f,Woollahra,,Sydney,-33.88741,151.259,Private room in apartment,Private room,2,1.0,"[""Washer"", ""Iron"", ""Microwave"", ""BBQ grill"", ""Long term stays allowed"", ""Garden or backyard"", ""Hot water"", ""Essentials"", ""Host greets you"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Dishwasher"", ""Wifi"", ""TV"", ""Heating""]",65,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
12867919,Claudia Suites - Tripla,69930572,2016-05-02,"Rome, Lazio, Italy",,,0.5,f,10.0,t,t,I Centro Storico,,Rome,41.9015,12.50613,Private room in apartment,Private room,3,1.0,"[""Paid parking off premises"", ""Hot water"", ""Elevator"", ""Lock on bedroom door"", ""Shampoo"", ""TV"", ""Dedicated workspace"", ""Private entrance"", ""Fire extinguisher"", ""Host greets you"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Luggage dropoff allowed"", ""Breakfast"", ""Free street parking""]",110,1,1125,,,,,,,,t
46976837,Bondi Garden Apartment,37597992,2015-07-05,"New South Wales, Australia",,,,f,1.0,t,t,Waverley,,Sydney,-33.88476,151.27124,Entire apartment,Entire place,2,1.0,"[""Hair dryer"", ""Hangers"", ""Dedicated workspace"", ""TV"", ""Breakfast"", ""Shampoo"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Washer"", ""Essentials"", ""Long term stays allowed"", ""Wifi""]",190,5,1125,,,,,,,,t
36059098,"Casa de Vo, Rio de Janeiro",59967105,2016-02-22,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,,0.0,f,1.0,t,t,Penha,,Rio de Janeiro,-22.82902,-43.27616,Private room in house,Private room,2,1.0,"[""Air conditioning"", ""Essentials"", ""Luggage dropoff allowed"", ""Hangers"", ""Coffee maker"", ""Dedicated workspace"", ""Washer"", ""Bed linens"", ""Hot water"", ""Breakfast"", ""Microwave"", ""Refrigerator"", ""Room-darkening shades"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Garden or backyard"", ""Cooking basics"", ""Stove"", ""Hair dryer"", ""Free street parking"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Oven"", ""Shampoo"", ""Lock on bedroom door""]",50,1,3,,,,,,,,f
35700689,Apartamento frente al Sena y Torre Eiffel,258157931,2019-04-26,US,,,,f,1.0,t,t,Passy,,Paris,48.84308,2.27051,Entire condominium,Entire place,4,2.0,"[""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Elevator"", ""Hot water"", ""Hangers"", ""Wifi"", ""Dishes and silverware"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance""]",200,1,1125,100.0,9.0,10.0,10.0,10.0,10.0,10.0,f
21355994,Ipanema Lagoa hillside 3 bedroom condo w/garage,154595629,2017-10-14,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,1.0,1.0,t,1.0,t,t,Ipanema,,Rio de Janeiro,-22.9779,-43.1969,Entire condominium,Entire place,4,3.0,"[""Air conditioning"", ""Essentials"", ""Hangers"", ""Coffee maker"", ""Dedicated workspace"", ""Washer"", ""Hot water"", ""Long term stays allowed"", ""Microwave"", ""Refrigerator"", ""Dryer"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Stove"", ""Host greets you"", ""Free parking on premises"", ""Elevator"", ""Kitchen"", ""TV"", ""Oven""]",410,6,62,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
17648849,"Single Room Suite, Breakfast included, Wi-Fi, A/C",2580844,2012-06-08,"Rome, Lazio, Italy",within an hour,0.97,0.99,f,9.0,t,t,I Centro Storico,,Rome,41.90605,12.49974,Private room in bed and breakfast,Private room,1,1.0,"[""Elevator"", ""Lock on bedroom door"", ""TV"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Iron"", ""Free street parking"", ""Heating""]",17,1,1125,87.0,9.0,9.0,10.0,10.0,10.0,9.0,t
1341114,Five artist loft apartments,7273604,2013-07-03,Bangkok Thailand,,,,f,3.0,t,f,Bang Na,,Bangkok,13.67917,100.6064,Entire apartment,Entire place,6,1.0,"[""Air conditioning"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Wifi""]",1750,28,1125,,,,,,,,f
33454871,Deluxe Room,251789421,2019-03-28,TR,within an hour,1.0,0.88,t,3.0,t,t,Pendik,,Istanbul,40.91682,29.30431,Room in hotel,Private room,2,1.0,"[""Air conditioning"", ""Free parking on premises"", ""Wifi"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Breakfast"", ""TV"", ""Shampoo"", ""Lock on bedroom door"", ""Hangers"", ""Private living room"", ""Long term stays allowed"", ""Private entrance""]",546,1,30,,,,,,,,t
27012704,Charming and authentic flat near Notre Dame,80739777,2016-06-29,"Paris, Ile-de-France, France",,,1.0,f,1.0,t,t,Pantheon,,Paris,48.85165,2.34441,Entire apartment,Entire place,4,1.0,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Pack \u2019n Play/travel crib"", ""Baby bath"", ""Paid parking off premises"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",150,1,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
